content,timestamp,platform,stock_name,label
"저는 미장쟁이고 삼성 주주는 아니지만 
제발 삼성 올랐으면 좋겠어요",2024-12-12T15:14:15+09:00,toss,삼성전자,
진짜 삼전은 답이 없다,2023-09-05T09:01:47+09:00,toss,삼성전자,
오전중 100만주  840억 매수,2024-04-12T12:30:32+09:00,toss,삼성전자,
"삼돌이 
중국에도 밀리네",2025-03-17T10:44:10+09:00,toss,삼성전자,
진짜 개패고싶다,2024-12-17T09:04:58+09:00,toss,삼성전자,
외국인들물량 누가다받아주려나,2024-04-08T09:23:17+09:00,toss,삼성전자,
금일 반등은 반등으로 볼 수 없음  매수 절대 비추 이익 나신분들 익절 추천,2024-10-11T14:52:59+09:00,toss,삼성전자,
금투세는 폐지되어야 맞다,2024-09-19T18:02:05+09:00,toss,삼성전자,
"저는 좋은 자리 같습니다
국장 잘 안하는데 삼성 현대차 이노텍 엔솔 담았어요",2025-02-03T10:39:20+09:00,toss,삼성전자,
"오잉 56까지 
하닉은 쳐박고 있능데 
진짜 이유가 모지
유리기판 직접 진출
아님 레인보우로보틱스 인수 했나",2025-02-10T15:04:56+09:00,toss,삼성전자,
66에 사졌네근데 또 떨어짐,2023-08-22T14:37:18+09:00,toss,삼성전자,
미쳤네 그냥,2025-03-11T09:23:27+09:00,toss,삼성전자,
지금이라도 들어갈까요,2024-10-16T08:40:40+09:00,toss,삼성전자,
"물타다보면 저금보단 낫겟지

재용이형  봄이라면서요",2024-10-07T17:02:33+09:00,toss,삼성전자,
삼전 7만원 깨더라도 바로 반등할줄 알았다 거수,2024-09-06T10:33:01+09:00,toss,삼성전자,
"오래동안 들고있다 이제야 파네요

다들 힘내세요",2025-02-19T10:01:21+09:00,toss,삼성전자,
,2024-10-31T10:57:53+09:00,toss,삼성전자,
삼전은 살때마다 물리네,2024-09-25T16:26:27+09:00,toss,삼성전자,
홀딩여부,2024-10-23T14:02:42+09:00,toss,삼성전자,
개미다털어라,2023-09-19T13:35:54+09:00,toss,삼성전자,
망할삼전,2024-11-13T09:21:09+09:00,toss,삼성전자,
오늘장은 없던일로,2025-02-12T15:20:10+09:00,toss,삼성전자,
삼쪽이는 적지만 꾸준한 친구야,2025-02-06T17:29:33+09:00,toss,삼성전자,
개잡주,2025-02-28T14:35:44+09:00,toss,삼성전자,
"한국시간 19일 화요일
젠슨황이 삼성전자 hbm3e 품질테스트
통과 발표하면 칠만원까지 상승",2024-11-18T17:28:36+09:00,toss,삼성전자,
"매집 하기 좋은 타이밍이라고 하지만

줄때 먹고 빠지는게 맞는것 같다 

일본지진 이슈가 어떤식으로 영향을 줄지도 모르겠고

계속 악재들이 쌓여있고 불확실성만 높아지는 상황이니

지금 매집한다 해도 오랜기간 손실 보고있을

가능성도 생각하지 않을 수 없으니 

에유",2024-08-12T14:38:39+09:00,toss,삼성전자,
어차피 빠져나갈 외인들 빨리 털고 나가지마,2024-12-04T06:33:22+09:00,toss,삼성전자,
"라희 엄마가 상속하려나 보다
계속 떨구는거 보니",2025-03-05T09:41:00+09:00,toss,삼성전자,
소소했다,2023-09-01T11:02:00+09:00,toss,삼성전자,
"토스로 주식 오랜만에 했는데 수익이 2900원 정도 났는데 수수료가 2200이에요 

환전수수료랑 매도 매수 수수료 세금 다 떼고 700원 벌었습니다 

다들 토스로 주식 어떻게 하는건지 신기할 따름이네요 
다른 증권사 갈랩니다",2024-08-09T00:40:08+09:00,toss,삼성전자,
시총1위  참나,2023-07-25T12:07:01+09:00,toss,삼성전자,
육만전자 가자 나 탈출하게,2024-12-16T09:29:47+09:00,toss,삼성전자,
오후에 찌라시로 올린다는 얘기가 돔,2024-07-08T12:21:54+09:00,toss,삼성전자,
"저 오늘 꼭대기에서 샀어요
사자마자 내려서 마이너스
에휴",2024-11-15T21:23:02+09:00,toss,삼성전자,
삼전 엔솔 두개 다 들고 있는데 둘다 답도없네 garbage,2024-12-17T12:18:31+09:00,toss,삼성전자,
쩝,2024-12-09T15:11:34+09:00,toss,삼성전자,
갑갑하네,2024-01-31T11:57:56+09:00,toss,삼성전자,
국장은 진짜 답 없네,2024-10-15T09:01:16+09:00,toss,삼성전자,
75 쫌 가자진짜,2023-06-12T09:18:17+09:00,toss,삼성전자,
갑자기,2023-12-14T09:12:50+09:00,toss,삼성전자,
"개인적으로 5만 가능성 보이는 것 같음

추석 지나고 목요일 날 떨구면 충분히 가능함 

어짜피 1년이건 2년이건 저야 묻어 버릴거니 상관은 없는대 

추매 시점을 진짜  어디서 잡아야 하는지

어제 미장 불장 엔비 8 올랐을때

삼전 2프로 상승
오늘 엔 오르고 미장도 올랐는대

어제 오른것 보다 오늘 더 떨구는 거 보니

일단 국내 악제 금투세 

삼성 자체 악제 까지 쌍으로 겹쳐서 

담주 목요일 12프로따 하락 나오면 

음  주식은 알수가 없으나

충분히 지금 상황에서는 5만 후반 까지 

보는 것이 옳은것 같음

그냥 제 생각이고 매수 매도 는 자기 손가락에 달려 있으니

혹 추매 찔끔 씩 하시는 분 아니면 담주 목요일 보시고 24일 금투세 결정나면 그때 매수 하셔도 될듯 하내요",2024-09-13T16:43:43+09:00,toss,삼성전자,
어찌해야하오,2023-10-13T17:47:32+09:00,toss,삼성전자,
정신병 걸린다,2024-09-23T09:54:22+09:00,toss,삼성전자,
삼성은왜이리비리비리해요,2023-10-12T14:17:06+09:00,toss,삼성전자,
"두 모델 모두 플래그십 모델에 가까운 고급스러운 외관 디자인 채택

 트리플 카메라 및 최신 디스플레이 탑재

 안드로이드 15 기본 탑재 향후 6번의 주요 안드로이드 OS 업데이트 지원 예상

httpsMblognavercomgroknewsfeed223739927510",2025-01-27T12:47:03+09:00,toss,삼성전자,
"삼전 7100알람추가하고

다음주까지 관망 

맘편하게 관망할거면 추석이후 들어가도 괜찮다봄
917 FOMC금리결정까지 쭉 기다리거나",2024-08-29T13:46:49+09:00,toss,삼성전자,
삼성이 갑자기 왜 떨어지나요,2024-01-23T09:27:20+09:00,toss,삼성전자,
영차영차,2025-03-21T13:31:08+09:00,toss,삼성전자,
날씨도 더운데  힘내세요  축의금 두둑히 전달해주시구,2024-07-14T15:36:26+09:00,toss,삼성전자,
"httpsnnewsnavercomarticle015004992834sid101

슬슬 반등 타이밍이 올거 같네요 
나쁜 뉴스 도배 되다가 조금씩 좋은 뉴스 나오면 반등 시작",2024-06-04T17:21:47+09:00,toss,삼성전자,
"황회장 친필 싸인과 한마디에 이렇게 인생이 바뀐건가
아직은 실적이나 뭐 보여지는 것은 없는데

이런것들이 하반기 실적을 선반영하듯 드디어 8만전자 시대로 확실히 들어와서 자리 잡으면 좋겠구만요

외인들도 최근 꾸준한 반도체 쏠림보이며 자리잡기 세팅하는것 같네요

최근 범삼성가의 결정력 미스를 앞으로 잘 커버하길 희망하며 베팅을 더 해볼까보다

모두 붉은 빛에서만 놀기를 바랍니다",2024-03-29T10:59:47+09:00,toss,삼성전자,
"무효 됐어도 내일은 휴장 하는게 맞을거 같기도 하고 물타기에 좋은 기회인거 같기도 하고
8월 5일의 악몽이 재현 될 것인가",2024-12-04T01:32:09+09:00,toss,삼성전자,
300주 만들기해야하는데,2023-11-17T12:08:44+09:00,toss,삼성전자,
또 속네 대단들하셔,2024-11-15T12:39:25+09:00,toss,삼성전자,
그쵸,2024-11-12T12:54:35+09:00,toss,삼성전자,
"궁금해서 그러는데
지금 판매하면 언제 입금되나요",2023-08-08T17:32:03+09:00,toss,삼성전자,
흠,2024-09-06T15:45:44+09:00,toss,삼성전자,
삼성 꾸준한 호재가 나오는데도  안오르네,2023-09-08T09:55:11+09:00,toss,삼성전자,
"총수를 몇년을 깜방에 가둬놨다가
이제서야 나왔으니
나와서 똥볼차는게 이해가 가기는 해",2024-11-11T16:14:46+09:00,toss,삼성전자,
,2024-02-02T14:43:28+09:00,toss,삼성전자,
가슴이 웅장해진다,2023-05-26T10:02:50+09:00,toss,삼성전자,
예상가,2024-12-19T08:59:53+09:00,toss,삼성전자,
주린이가 주식 시작을 삼성 믿고 들어왔다가 2년넘게 묶여서 조금씩 물타기도 하며 맘고생 많이 했는데그래도 겨우 이익보고 나가네요다들 힘내세요,2023-11-14T11:23:27+09:00,toss,삼성전자,
"국장 하다가 느낀점  
5프로 먹으면 많이 먹은거다 빼라",2025-03-02T19:37:16+09:00,toss,삼성전자,
76인데 올라오긴 할거지,2024-09-11T13:43:12+09:00,toss,삼성전자,
"미국나스닥을요
이번년도 250공제 연초에 받고
현재 수익률이 60입니다
승차감이 아주 좋군요",2024-10-10T16:32:41+09:00,toss,삼성전자,
외국인이 840만 넘게 팔았습니다  팔아서 달러환전하고 빠져나갔겠죠  페이크일수도있겠네요  삼전  그냥 나스닥 가자  족히 세배는 오를듯,2024-04-22T22:43:26+09:00,toss,삼성전자,
"성과금 걍 이름따라가자
반도체도 못해 핸드폰도 못해",2024-12-20T13:55:58+09:00,toss,삼성전자,
6만안오아,2024-11-27T13:42:33+09:00,toss,삼성전자,
웃기는 월요일 기다려진다,2025-01-03T12:32:40+09:00,toss,삼성전자,
