date,fear_ratio,neutral_ratio,greed_ratio
2022-01-10,0.1533,0.7379,0.1089
2022-07-15,0.06915,0.5546,0.37625000000000003
2024-07-25,0.1269846153846154,0.7947846153846153,0.07824615384615385
2022-07-29,0.27376666666666666,0.6631333333333332,0.06313333333333333
2021-08-23,0.1391,0.7505,0.1104
2022-11-01,0.0689,0.8696,0.0615
2024-11-06,0.1989,0.6787000000000001,0.12236666666666667
2024-05-29,0.1805,0.76635,0.05315
2022-01-24,0.0128,0.0607,0.9266
2022-04-06,0.443,0.4265,0.1305
2024-05-23,0.0485,0.9119,0.0396
2023-05-30,0.0817,0.74895,0.16935
2025-02-03,0.113375,0.83365,0.052925
2022-04-21,0.0458,0.9084,0.0458
2025-01-28,0.1399,0.70925,0.15085
2024-10-18,0.13826666666666668,0.49746666666666667,0.3642666666666667
2023-04-21,0.0219,0.0598,0.9183
2023-06-12,0.0649,0.8975,0.0376
2025-03-07,0.16689999999999997,0.6261,0.207
2025-01-17,0.18725,0.4808,0.33195
2025-03-12,0.09230000000000001,0.62576,0.28196
2024-06-27,0.0337,0.9417,0.0245
2024-03-05,0.0352,0.9073,0.0575
2021-08-12,0.11166000000000001,0.6502800000000001,0.23808
2025-03-13,0.2119,0.658,0.13
2022-03-11,0.1454,0.5545,0.3001
2024-06-05,0.3068,0.2236,0.4696
2022-12-06,0.21716666666666665,0.37223333333333336,0.4105666666666667
2024-10-08,0.25925,0.572125,0.16865
2025-02-18,0.0468,0.9277,0.0255
2024-10-10,0.07994,0.61706,0.30304000000000003
2022-11-23,0.0967,0.8739,0.0294
2024-12-26,0.08236666666666666,0.7042,0.2134666666666666
2024-09-12,0.1401,0.7643999999999999,0.09548
2022-07-01,0.1013,0.8628,0.0359
2022-11-10,0.1048,0.3114,0.5838
,,0.217725,0.44424
2024-12-03,0.28853333333333336,0.6056833333333332,0.10578333333333334
2021-09-10,0.1103,0.8305,0.0591
2024-04-24,0.01795,0.06025,0.9218500000000001
2023-09-08,0.1323,0.8078,0.0599
2022-12-05,0.2891333333333333,0.30623333333333336,0.40463333333333334
2024-08-08,0.0181,0.138,0.8439
2024-12-07,0.2489,0.67,0.0812
2022-03-26,0.2681,0.6002,0.1317
2022-08-05,0.066,0.45315,0.4809
2021-09-16,0.3167,0.56375,0.1196
2025-03-19,0.14135,0.6691,0.18955
2024-04-18,0.4299,0.48619999999999997,0.08395
2024-05-08,0.0558,0.3167,0.6274
2024-11-07,0.06344999999999999,0.7199500000000001,0.21665
2022-08-10,0.3079,0.5179,0.1743
2024-09-08,0.4108,0.2617,0.3275
2024-04-23,0.10175000000000001,0.7999,0.09834999999999999
2023-04-04,0.1507,0.4603,0.389
2022-04-15,0.3953,0.4395,0.1653
2024-04-25,0.12426666666666668,0.8343666666666666,0.04133333333333333
2021-07-02,0.0508,0.9243,0.0249
2024-09-25,0.2904,0.1946,0.515
2021-08-03,0.2258,0.631,0.1431
2023-06-30,0.095,0.8758,0.0292
2024-09-02,0.19695000000000001,0.635025,0.16797499999999999
2025-02-17,0.132875,0.7676000000000001,0.099525
2024-08-19,0.3087,0.3013,0.39
2024-02-06,0.1997,0.7425,0.0578
2022-02-10,0.12075,0.7197,0.1595
2024-11-20,0.1202,0.7098749999999999,0.16991250000000002
2025-01-29,0.2071,0.622,0.1709
2024-04-26,0.12244,0.8089600000000001,0.06864
2024-03-08,0.2153,0.51515,0.26955
2024-07-23,0.17593333333333336,0.6451666666666668,0.17886666666666665
2021-11-24,0.1629,0.7762,0.0609
2021-10-22,0.0447,0.9337,0.0215
2021-07-01,0.1626,0.7977,0.0397
2022-07-22,0.0288,0.1841,0.7871
2022-02-07,0.044,0.9393,0.0167
2021-09-29,0.19544999999999998,0.6790499999999999,0.12545
2023-01-12,0.0536,0.9294,0.017
2024-03-27,0.3290333333333333,0.3348,0.33616666666666667
2024-02-23,0.044599999999999994,0.5025499999999999,0.4528
2023-09-18,0.0584,0.8191,0.1225
2024-08-16,0.13182857142857143,0.4874142857142857,0.38074285714285716
2025-02-21,0.113225,0.8176999999999999,0.069075
2024-02-27,0.1838,0.7533,0.0629
2025-01-13,0.1536,0.2657,0.5807
2025-03-10,0.16935,0.7228,0.10790000000000001
2024-12-18,0.16265000000000002,0.65445,0.1829
2024-04-01,0.3377,0.4395,0.2228
2024-03-19,0.1504,0.7826,0.067
2024-09-06,0.223,0.6936333333333334,0.08336666666666666
2024-03-29,0.0408,0.9157333333333333,0.04346666666666666
2023-09-21,0.0886,0.6429,0.2685
2024-03-04,0.0498,0.9254,0.024800000000000003
2025-01-10,0.254925,0.6345000000000001,0.11055
2024-05-10,0.0972,0.8029666666666667,0.09986666666666666
2024-05-09,0.07255,0.7823500000000001,0.1451
2025-02-27,0.17415,0.649,0.17685
2024-11-18,0.23037999999999997,0.6169,0.15271
2025-02-25,0.0491,0.8949,0.056
2024-07-31,0.16653333333333334,0.7432,0.0903
2025-01-08,0.386,0.4109,0.2031
2025-03-04,0.0751,0.8744000000000001,0.0505
2022-11-14,0.0733,0.2629,0.6638
2025-02-04,0.152,0.7962,0.0519
2024-06-08,0.1125,0.4982,0.3893
2022-10-05,0.3481,0.3654,0.2864
2024-09-19,0.13934375000000002,0.79350625,0.0671375
2024-10-04,0.09055,0.7375499999999999,0.1719
2024-11-08,0.14795999999999998,0.49632,0.35572
2025-03-06,0.0758,0.8802,0.0441
2023-02-06,0.0457,0.5593,0.395
2024-12-16,0.130625,0.6711750000000001,0.19824999999999998
2024-08-23,0.154975,0.6111,0.233925
2024-11-11,0.06635,0.72435,0.20929999999999999
2021-10-29,0.0793,0.8954,0.0253
2024-05-13,0.13265,0.82955,0.0378
2023-12-20,0.038,0.7804,0.1817
2024-10-15,0.09695000000000002,0.8302333333333333,0.07281666666666667
2024-11-13,0.13822222222222222,0.6115555555555555,0.2502111111111111
2025-01-19,0.2282,0.2682,0.5035
2024-04-19,0.14448,0.69862,0.15688
2024-06-03,0.0708,0.7514,0.1778
2024-10-28,0.17771666666666666,0.5559833333333334,0.26630000000000004
2024-09-09,0.2611333333333334,0.5496,0.18930000000000002
2024-12-20,0.1698333333333333,0.7024166666666667,0.12775
2024-05-31,0.2043,0.7546,0.0411
2023-05-26,0.09015000000000001,0.59,0.31984999999999997
2025-03-21,0.0401,0.4799,0.48
2024-09-05,0.1512,0.78172,0.06708
2024-10-29,0.2416,0.6618333333333334,0.09656666666666668
2024-07-03,0.104,0.8636,0.0324
2024-10-17,0.1182,0.78295,0.09887499999999999
2022-12-15,0.0856,0.8731,0.0413
2023-05-25,0.11633333333333334,0.7625000000000001,0.12116666666666666
2024-05-16,0.0351,0.9418,0.0231
2024-07-01,0.0902,0.8806,0.0293
2024-01-24,0.1697,0.4609,0.3694
2024-10-31,0.1168,0.8099,0.0733
2024-04-29,0.3272,0.55635,0.11645
2025-01-20,0.19275,0.51645,0.29075
2024-11-26,0.11186666666666667,0.7789,0.10923333333333334
2024-01-10,0.4069,0.3434,0.2497
2024-07-15,0.32095,0.62855,0.0505
2021-12-03,0.09,0.8609,0.0491
2021-09-07,0.0192,0.0626,0.9182
2024-12-24,0.04715,0.36835,0.5845
2024-08-02,0.2735111111111112,0.6155444444444446,0.11092222222222223
2024-10-07,0.0785,0.5963,0.3253
2021-11-02,0.051,0.7481,0.2009
2022-11-11,0.0882,0.7558,0.156
2024-05-26,0.06045,0.49265,0.44695
2025-03-18,0.13445000000000001,0.838,0.02755
2024-04-04,0.299,0.3406,0.3604
2024-05-22,0.18606666666666669,0.6280666666666667,0.18586666666666665
2023-01-03,0.3574,0.4911,0.1515
2021-08-11,0.313625,0.49117500000000003,0.19519999999999998
2024-02-13,0.14825,0.5158,0.3359
2022-06-09,0.0976,0.8706,0.0317
2023-06-15,0.0401,0.8788,0.0811
2025-01-16,0.1106,0.7511,0.1383
2024-12-27,0.09503333333333334,0.5167,0.3882666666666667
2025-01-22,0.1261,0.6577,0.2162
2024-06-25,0.1306,0.8416,0.0278
2021-07-21,0.7399,0.1498,0.1103
2024-03-21,0.1289,0.52515,0.345975
2024-12-10,0.0775,0.45005,0.4725
2024-06-07,0.03546666666666667,0.5392,0.42533333333333334
2023-08-24,0.0236,0.1476,0.8288
2024-05-24,0.184675,0.7292749999999999,0.08605
2024-11-01,0.09849999999999999,0.5122,0.3893
2024-10-11,0.204075,0.4868,0.30915000000000004
2022-06-15,0.09079999999999999,0.80845,0.1008
2025-01-30,0.1951,0.2761,0.5288
2024-08-21,0.10070000000000001,0.7988,0.10045000000000001
2023-01-06,0.1246,0.8398,0.0356
2022-04-07,0.1145,0.7517,0.1339
2022-12-07,0.0518,0.9126,0.0357
2024-08-13,0.04695,0.76125,0.1918
2022-11-09,0.0644,0.9202,0.0155
2024-09-26,0.19528500000000001,0.6130150000000001,0.191705
2024-12-17,0.13794,0.7606599999999999,0.1014
2022-05-27,0.0981,0.7885,0.1134
2024-06-13,0.4183,0.4135,0.1682
2024-07-26,0.06217500000000001,0.8867499999999999,0.051074999999999995
2024-09-23,0.09705,0.8237,0.0793
2022-10-27,0.0486,0.9296,0.0218
2024-11-21,0.26710000000000006,0.636,0.0969
2024-10-16,0.12067142857142855,0.6468285714285713,0.2325
2024-06-28,0.0971,0.6699,0.2331
2024-12-06,0.102575,0.7217,0.175725
2023-04-13,0.2333,0.6831,0.0836
2025-03-17,0.018,0.1159,0.8661
2024-05-02,0.0483,0.935,0.0166
2024-09-20,0.25636363636363635,0.5313909090909091,0.21224545454545451
2021-08-10,0.0728,0.8318,0.0954
2022-08-16,0.0802,0.7563,0.1635
2021-10-15,0.0933,0.6169,0.2897
2024-06-14,0.06565,0.29345,0.64095
2024-03-02,0.22115,0.39745,0.38139999999999996
2024-04-12,0.0995,0.8085249999999999,0.091975
2024-07-29,0.1467,0.7584,0.095
2022-12-13,0.0657,0.8941,0.0402
2022-07-28,0.0432,0.8603,0.0966
2024-01-03,0.1398,0.7922,0.068
2022-08-29,0.3435,0.5491,0.1074
2024-12-05,0.055966666666666665,0.8369333333333334,0.10710000000000001
2021-12-24,0.1361,0.7289,0.135
2021-07-09,0.4335,0.5277000000000001,0.03885
2022-03-29,0.098,0.77,0.132
2021-07-12,0.09050000000000001,0.7538333333333332,0.15566666666666668
2023-01-04,0.12226666666666668,0.7629,0.11476666666666667
2022-04-29,0.0645,0.2603,0.6753
2021-11-15,0.0441,0.6899,0.2661
2023-08-30,0.0428,0.9094,0.0478
2024-06-20,0.0362,0.9172,0.0466
2023-07-08,0.2894,0.3733,0.3373
2024-07-04,0.21610000000000001,0.60995,0.17395
2024-07-22,0.4009666666666667,0.3871,0.2119333333333333
2022-09-30,0.2097,0.7543,0.036
2024-10-09,0.1845,0.2089,0.6066
2024-03-26,0.17782500000000004,0.7557,0.06647499999999999
2025-01-31,0.08100000000000002,0.7731818181818181,0.14583636363636363
2024-06-26,0.1487,0.6886,0.1627
2024-08-28,0.0322,0.35159999999999997,0.6161666666666666
2021-08-13,0.3905666666666667,0.403,0.20643333333333336
2022-09-23,0.5378499999999999,0.2239,0.23825000000000002
2022-04-14,0.0865,0.8241,0.0894
2021-10-13,0.1694,0.6875333333333334,0.1431
2024-09-11,0.22393333333333332,0.6279333333333333,0.14813333333333334
2024-10-23,0.11227142857142858,0.6190428571428572,0.26867142857142856
2024-11-28,0.23361666666666667,0.5633333333333334,0.20305000000000004
2024-11-04,0.10439999999999999,0.7237333333333335,0.1718333333333333
2022-11-08,0.0891,0.0555,0.8554
2023-06-29,0.037,0.9461,0.0168
2025-03-05,0.2505,0.5336,0.216
2024-07-09,0.08686666666666666,0.6353666666666667,0.2778
2022-12-16,0.2776,0.5542499999999999,0.1681
2024-07-12,0.1364,0.7507333333333333,0.11283333333333333
2021-06-21,0.0317,0.9117,0.0565
2025-01-23,0.14316666666666666,0.43743333333333334,0.4194
2024-08-06,0.033100000000000004,0.48085,0.4861
2024-07-16,0.1492,0.66875,0.182
2024-04-22,0.090875,0.7224,0.18675
2025-02-20,0.0797,0.8707,0.0496
2025-01-02,0.0807,0.4094,0.5099
2024-06-24,0.1543,0.6773499999999999,0.168375
2024-10-30,0.054150000000000004,0.8826,0.06325
2021-10-28,0.1046,0.839,0.0564
2024-03-20,0.16275,0.687375,0.149875
2022-07-20,0.1133,0.8469,0.0398
2024-11-19,0.14302499999999999,0.697575,0.159425
2021-07-22,0.0366,0.5383,0.4251
2024-07-19,0.09153333333333334,0.7603333333333332,0.14813333333333334
2023-08-29,0.2546,0.4816,0.2638
2023-02-03,0.0888,0.8687,0.0425
2024-12-13,0.091,0.60955,0.29947500000000005
2025-01-07,0.23587142857142857,0.6758571428571428,0.08827142857142857
2021-07-28,0.37926666666666664,0.5549333333333334,0.06573333333333332
2023-11-06,0.1824,0.6271,0.1904
2024-09-27,0.06811666666666667,0.6379333333333334,0.29395
2024-06-18,0.06295,0.8495250000000001,0.08752499999999999
2025-03-26,0.1027,0.8476,0.0498
2024-12-11,0.08595,0.2849,0.62915
2024-05-27,0.2577,0.4144,0.3279
2022-10-13,0.0378,0.2008,0.7614
2024-04-11,0.1756,0.738,0.0864
2025-02-14,0.1229,0.3203,0.5568
2021-07-16,0.0689,0.6849,0.2462
2022-09-19,0.0544,0.8762,0.0694
2024-04-05,0.1478,0.805,0.0472
2024-11-22,0.11907142857142859,0.730842857142857,0.15010000000000004
2023-02-20,0.2695,0.4416,0.2889
2021-09-23,0.5172,0.3254,0.1573
2024-05-28,0.0631,0.6022,0.3346
2021-08-17,0.0524,0.9078,0.0398
2024-12-04,0.14545,0.7265666666666667,0.12796666666666665
2024-08-20,0.17695,0.65345,0.1696
2024-03-22,0.1017,0.8208,0.0776
2024-09-24,0.3088,0.5936,0.0976
2022-06-24,0.1131,0.7388,0.1481
2025-03-24,0.20395,0.5994999999999999,0.19655
2021-10-26,0.0711,0.2864,0.6426
2024-10-21,0.10100000000000002,0.7370333333333333,0.162
2024-08-26,0.21883333333333332,0.5711333333333334,0.21004444444444445
2023-06-28,0.0579,0.8639,0.0782
2023-01-10,0.0714,0.8539,0.0747
2024-05-03,0.2630666666666666,0.5435333333333333,0.19343333333333335
2024-09-13,0.09584999999999999,0.8404,0.06375
2023-10-17,0.0961,0.8831,0.0208
2022-06-13,0.2345,0.672,0.0935
2024-04-09,0.0311,0.44645,0.5224
2025-01-24,0.08945,0.6392,0.271325
2024-09-17,0.3328,0.2712,0.3959
2024-06-19,0.1605,0.5985333333333333,0.2409
2025-01-06,0.07876000000000001,0.8254300000000001,0.09582
2024-06-17,0.1124,0.39549999999999996,0.49215000000000003
2023-03-22,0.0457,0.9134,0.0409
2025-01-11,0.3352,0.3535,0.3113
2024-04-03,0.0288,0.0781,0.8931
2021-10-07,0.4485,0.3698,0.1817
2023-07-27,0.0455,0.9353,0.0192
2025-01-25,0.1272,0.6743,0.1985
2021-08-05,0.08979999999999999,0.7365999999999999,0.17365
2024-12-23,0.18523333333333333,0.6389333333333334,0.17579999999999998
2024-03-25,0.0827,0.4559,0.4614
2022-06-21,0.1883,0.638,0.1736
2023-10-10,0.2592,0.6692,0.0716
2025-02-19,0.2028,0.2598,0.5374
2021-06-16,0.0376,0.5887,0.3737
2021-08-09,0.4122,0.4347,0.1531
2022-10-28,0.07343333333333334,0.6295999999999999,0.297
2024-02-22,0.0399,0.914,0.0461
2022-10-31,0.2509333333333333,0.32173333333333337,0.4273666666666667
2023-03-30,0.0158,0.0636,0.9206
2024-04-30,0.1122,0.8583,0.0294
2024-11-12,0.13376666666666667,0.7369,0.12933333333333333
2024-05-07,0.2113,0.5074,0.2813
2024-09-04,0.23398750000000001,0.654075,0.1119375
2025-03-11,0.3459,0.55095,0.10305
2025-01-03,0.06966,0.87442,0.055940000000000004
2023-06-09,0.31536666666666663,0.45826666666666666,0.2264333333333333
2024-12-19,0.1008,0.8744,0.024800000000000003
2025-01-15,0.15115,0.7229,0.1259
