date,fear_ratio,neutral_ratio,greed_ratio
2024-05-16,0.05893333333333334,0.8068333333333334,0.13426666666666667
2024-04-10,0.05945,0.8452500000000001,0.09535
2024-07-01,0.025,0.952,0.023
2024-10-31,0.055299999999999995,0.8690000000000001,0.07573333333333333
2024-04-29,0.0338,0.9031999999999998,0.06301999999999999
2024-05-20,0.2762,0.4001,0.3238
2024-07-15,0.1047,0.5182,0.3771
2023-10-09,0.0281,0.9323,0.0396
2023-10-18,0.0292,0.9325,0.0383
2024-08-02,0.06594615384615386,0.7562538461538462,0.17779999999999999
2024-07-13,0.03805,0.89275,0.06924999999999999
2024-10-07,0.1594,0.6293,0.2113
2023-05-11,0.0525,0.791,0.1565
2023-09-07,0.126875,0.7202500000000001,0.1529
2023-12-06,0.034,0.9169499999999999,0.049049999999999996
2024-04-04,0.0255,0.9463,0.0282
2024-03-18,0.14476666666666668,0.6394666666666666,0.21573333333333333
2024-05-22,0.0296,0.9348000000000001,0.0356
2023-06-14,0.13776666666666668,0.5804333333333332,0.2818
2023-07-03,0.10735,0.7168,0.17587500000000003
2024-02-13,0.02715,0.92965,0.0432
2024-05-17,0.1226,0.7526333333333333,0.12476666666666668
2023-09-13,0.10292857142857144,0.7211285714285715,0.17592857142857143
2024-11-16,0.2462,0.1714,0.5823
2024-12-27,0.2992,0.1603,0.5406
2025-01-16,0.059300000000000005,0.8178000000000001,0.1229
2025-01-22,0.16624545454545456,0.7123090909090909,0.12142727272727273
2024-06-25,0.1087,0.6752,0.2161
2023-08-19,0.054,0.8974,0.0486
2024-03-21,0.24602500000000002,0.5550375,0.19892499999999996
2024-06-07,0.0257,0.9338,0.0404
2024-12-10,0.3282,0.3271,0.3447
2023-06-02,0.0713,0.8136,0.11505
2023-10-27,0.4216,0.2112,0.3672
2023-08-24,0.08205000000000001,0.87205,0.045899999999999996
2024-05-24,0.05615,0.8864000000000001,0.05745
2024-11-01,0.10293333333333332,0.8212,0.07586666666666667
2024-01-12,0.0981,0.7239666666666666,0.17796666666666663
2023-05-18,0.074,0.7844,0.1416
2024-12-21,0.0235,0.94135,0.0351
2025-01-30,0.197575,0.54585,0.25660000000000005
2024-08-21,0.0197,0.9641,0.0163
2023-07-11,0.03715,0.9233,0.03955
2024-01-17,0.0243,0.9404,0.0353
2024-08-13,0.0594,0.229,0.7116
2024-05-14,0.0374,0.9143,0.048350000000000004
2023-04-15,0.0346,0.8961,0.0693
2024-09-26,0.106075,0.5743750000000001,0.319525
2024-12-17,0.03835,0.917075,0.04455
2023-08-31,0.06443333333333333,0.8671333333333333,0.06843333333333333
2024-06-13,0.08642307692307692,0.7284307692307693,0.18516153846153843
2023-08-22,0.07943333333333331,0.717,0.20356666666666667
2024-11-21,0.1838,0.326,0.4902
2023-03-29,0.1459,0.6597,0.1943
2024-12-06,0.0524,0.879,0.0687
2025-03-17,0.3876,0.3086,0.3038
2023-08-05,0.21245000000000003,0.6517,0.13585
2024-10-16,0.050949999999999995,0.77335,0.17575
2024-06-28,0.11825,0.62405,0.2577
2023-05-06,0.0727,0.4417,0.4855
2023-12-28,0.5734666666666667,0.3782666666666667,0.04823333333333333
2024-05-02,0.0387,0.8854,0.0759
2024-02-24,0.1332,0.5133,0.3535
2023-05-24,0.0174,0.9668,0.0158
2024-09-20,0.06593333333333333,0.8405999999999999,0.09349999999999999
2024-06-14,0.07494,0.7880199999999999,0.13704
2024-03-02,0.134,0.725675,0.14032499999999998
2024-04-12,0.07937142857142857,0.7017571428571429,0.21885714285714286
2023-10-05,0.1194,0.6691,0.2115
2025-01-01,0.0345,0.9402,0.0254
2024-03-13,0.08976666666666666,0.8217666666666666,0.08846666666666668
2023-10-02,0.0406,0.9092,0.0502
2023-11-10,0.2206,0.5122,0.2671
2024-04-17,0.40565,0.2274,0.36695
2024-12-05,0.1352,0.7378,0.127
2024-03-11,0.1103,0.8163,0.0734
2023-08-04,0.06432857142857143,0.8062000000000001,0.12947142857142857
2024-03-09,0.0967,0.5742,0.3291
2023-04-20,0.05090000000000001,0.8211999999999999,0.12785
2025-03-15,0.11435000000000001,0.5129,0.37274999999999997
2023-08-30,0.13364285714285715,0.6127142857142857,0.2536285714285714
2024-06-20,0.17074999999999999,0.7403500000000001,0.0889
2023-07-06,0.1491,0.5633,0.2877
2023-10-03,0.0434,0.894,0.0626
2023-07-08,0.0166,0.9694,0.0139
2024-02-03,0.2283,0.5282,0.24350000000000002
2024-01-16,0.12589999999999998,0.39615,0.47795
2024-04-21,0.1486,0.1273,0.7241
2024-07-22,0.1314,0.5237,0.3448
2024-07-04,0.0189,0.9643,0.0168
2024-03-26,0.12038571428571429,0.7066714285714287,0.17294285714285712
2023-05-05,0.12282,0.7077,0.16950000000000004
2024-03-01,0.0662,0.8769,0.0569
2023-07-25,0.3237,0.3436,0.3327
2024-10-19,0.0494,0.865,0.0856
2023-11-03,0.2627333333333334,0.5829666666666666,0.15433333333333332
2025-01-31,0.11159999999999999,0.6601538461538461,0.2282307692307692
2023-06-06,0.16918000000000002,0.40528,0.42552
2024-06-26,0.0533,0.8784,0.0683
2023-12-09,0.0524,0.8184,0.1292
2025-03-20,0.0418,0.929,0.0292
2023-08-21,0.1472,0.4237,0.42915
2023-05-31,0.21213333333333337,0.5084666666666667,0.2793666666666667
2024-02-26,0.2671,0.4604,0.2726
2024-09-11,0.5435,0.3045,0.152
2024-02-28,0.10543333333333334,0.8101333333333334,0.08439999999999999
2024-06-21,0.2892333333333333,0.20519999999999997,0.5055666666666666
2023-11-09,0.1126,0.3597,0.5277
2025-01-27,0.07218333333333334,0.7752,0.15258333333333332
2024-03-07,0.12372857142857144,0.6400714285714286,0.2362142857142857
2024-07-10,0.15335,0.67635,0.1703
2023-10-23,0.0634,0.8586,0.078
2023-06-29,0.037375,0.908725,0.053875000000000006
2024-07-09,0.198,0.2588,0.5432
2023-09-25,0.19393333333333332,0.5574,0.24866666666666667
2024-05-04,0.10011999999999999,0.6907,0.2092
2024-07-12,0.0678,0.52605,0.40615
2025-01-23,0.09637142857142857,0.6429142857142857,0.2607428571428571
2024-02-02,0.1925,0.68036,0.12714
2024-08-06,0.023733333333333332,0.9458000000000001,0.03046666666666667
2024-06-22,0.0612,0.8584,0.0804
2023-11-30,0.1477,0.729,0.1233
2023-11-07,0.0241,0.9572,0.0187
2025-02-20,0.03105,0.93845,0.0305
2024-07-16,0.06001428571428571,0.8266714285714286,0.11331428571428573
2024-01-08,0.8596,0.0791,0.0613
2024-04-22,0.0325,0.9315,0.03605
2023-11-01,0.1048,0.7577,0.1375
2024-06-24,0.24505,0.5519999999999999,0.20295
2024-04-16,0.02385,0.9482999999999999,0.02785
2023-04-19,0.398,0.5184500000000001,0.08355
2024-03-20,0.070775,0.565075,0.36412500000000003
2023-10-11,0.09670000000000001,0.6464,0.2569
2024-02-21,0.08635,0.65555,0.25805
2024-03-16,0.1905,0.3927,0.4168
2024-09-16,0.15055000000000002,0.66015,0.1893
2024-07-19,0.1514,0.62185,0.2267
2023-08-08,0.18736000000000003,0.51314,0.2995
2023-04-24,0.17875,0.47800000000000004,0.34325
2023-11-13,0.11596666666666666,0.6271333333333333,0.25689999999999996
2024-12-13,0.137,0.72795,0.13505
2025-01-07,0.4235,0.3867,0.1898
2023-11-06,0.0492,0.8736,0.0771
2023-06-25,0.0755,0.7871,0.1374
2024-06-18,0.04251666666666667,0.8928666666666666,0.0646
2025-03-26,0.02115,0.95875,0.0201
2023-09-09,0.0804,0.8047,0.11485000000000001
2024-01-06,0.02675,0.9379,0.03535
2024-04-11,0.1706,0.6812,0.1482
2023-12-13,0.16585,0.505,0.32915
2025-02-14,0.0326,0.905,0.0624
2024-04-05,0.2542,0.5873,0.1585
2024-11-22,0.2459,0.5807,0.1734
2024-05-28,0.08608,0.75094,0.16296
2023-08-11,0.0444,0.93,0.0257
2023-12-26,0.1504,0.1844,0.6651
2025-02-11,0.04736666666666667,0.7067,0.2459
2023-08-16,0.01975,0.95255,0.027700000000000002
2023-11-02,0.2099,0.3499,0.4402
2023-07-20,0.0694,0.8469,0.0837
2024-08-20,0.1081,0.829,0.0629
2023-12-07,0.0226,0.9499,0.0275
2024-03-22,0.10913333333333332,0.7778333333333333,0.113
2023-12-19,0.1278,0.668,0.20420000000000002
2024-06-16,0.0371,0.9193,0.0436
2025-01-21,0.08512,0.79994,0.11492
2024-10-21,0.14755000000000001,0.5297499999999999,0.32265
2023-09-26,0.05974,0.72818,0.21208
2023-06-28,0.11560000000000001,0.5123,0.3721
2023-04-14,0.06973333333333333,0.6185999999999999,0.3116666666666667
2024-05-03,0.09213703703703703,0.7104888888888888,0.19735555555555553
2023-09-28,0.4826,0.2101,0.3073
2023-10-17,0.0305,0.9449,0.0246
2023-04-26,0.0262,0.9142,0.0596
2023-11-11,0.0521,0.8842666666666666,0.06366666666666666
2025-01-24,0.21999999999999997,0.56245,0.21755
2023-07-26,0.02635,0.9444,0.029249999999999998
2024-09-17,0.1195,0.8006,0.0799
2024-06-17,0.0713,0.64745,0.2812
2023-10-26,0.1685,0.54125,0.29025
2024-03-15,0.20693333333333333,0.5952333333333334,0.19786666666666666
2025-01-11,0.1958,0.6845333333333334,0.11966666666666666
2024-04-03,0.41933333333333334,0.3452,0.23543333333333336
2023-07-27,0.07214999999999999,0.78575,0.1421
2025-01-25,0.3105,0.2507,0.4389
2023-08-02,0.2358,0.484,0.2802
2024-12-23,0.0319,0.931,0.0371
2024-03-25,0.109,0.71705,0.17395
2024-07-06,0.0207,0.9587,0.0207
2023-06-20,0.1284,0.6669499999999999,0.2047
2023-10-24,0.3257,0.2623,0.4119
2023-06-13,0.1808,0.5609999999999999,0.25815
2023-10-30,0.0475,0.8628,0.0897
2025-02-19,0.028225,0.946975,0.0248
2023-09-06,0.0594,0.6751999999999999,0.2653666666666667
2023-10-10,0.0767,0.8632,0.0601
2023-06-08,0.2775,0.171,0.5515
2024-02-22,0.06995,0.8592500000000001,0.07075000000000001
2024-05-06,0.022266666666666667,0.9524,0.025366666666666666
2023-10-04,0.1232,0.6817,0.1951
2023-04-18,0.0211,0.943,0.0358
2023-03-30,0.0408,0.9122,0.047
2024-04-30,0.42515000000000003,0.51805,0.0568
2024-05-07,0.05571176470588234,0.7920235294117647,0.1522411764705882
2024-09-04,0.0717,0.8571,0.07115
2023-06-09,0.1231,0.4764,0.4005
2025-01-03,0.06115,0.8425,0.09630000000000001
2025-02-07,0.06814999999999999,0.84505,0.0868
2024-12-19,0.1693,0.6802666666666667,0.15043333333333334
2025-01-15,0.0303,0.9298,0.0399
