content,timestamp,platform,stock_name,label
코스닥 코스피가  하게 20프로대로 급등했는데 삼전은 요지부동이네,2024-12-11T19:41:03+09:00,toss,삼성전자,
진짜 어이가읍다,2025-01-10T16:30:21+09:00,toss,삼성전자,
"안 속는 다는 사람들이 많은거보니
올라갈때 됐나봅니다",2025-02-14T16:45:54+09:00,toss,삼성전자,
공시가 오후 5시 50분인데 도대체 외인 기관은 뭘 알고 600만 순매수가 들어왔냐 2달 넘게 쳐 팔아대다가 공시 당일날 이런 매수가 우연의 일치냐 주가 끌어올리는 건 좋은데  정보가 이미 새나간게 뻔히 보이는 자사주 매입은  그냥 불쾌할 뿐이다,2024-11-15T22:26:41+09:00,toss,삼성전자,
"삼전이 반토막
다른종목은 아작났다는거
2차계엄을 막아서 이정도지
시대의영웅 김명수
삼전이 십만원가야 경제가 살아날건데 환장허겄네",2025-01-22T11:48:47+09:00,toss,삼성전자,
개잡주,2025-02-28T22:45:37+09:00,toss,삼성전자,
"두번다시는 삼전 주식 안산다
3년전에는 10만원 손해보고 이번에도",2024-12-30T13:59:25+09:00,toss,삼성전자,
뚱띵이자식,2024-08-07T14:36:29+09:00,toss,삼성전자,
쫄지마 삼전이 내인생보다 괜찮다,2024-10-22T13:01:51+09:00,toss,삼성전자,
개인들 잘 가세요 성투하시길,2025-02-10T23:24:19+09:00,toss,삼성전자,
속터진다 항상 빌빌,2024-02-23T13:47:07+09:00,toss,삼성전자,
"빨리 나오라구
내일부터는 사만전자라구
나갈타이밍 주는데 무엇을 기다려",2025-02-04T14:16:03+09:00,toss,삼성전자,
,2024-06-17T22:24:59+09:00,toss,삼성전자,
"진지하게 올라도 사는 순간 물린다 보면됨
내려가는 구간 분명히 또 나옴
3달치 월봉이나 1년치 연봉보면
그냥 스무스하게 내리는 구간임",2024-11-15T12:23:36+09:00,toss,삼성전자,
"드디어 평단진입
3년만에 휴",2024-03-28T20:19:37+09:00,toss,삼성전자,
,2024-08-13T15:23:39+09:00,toss,삼성전자,
삼전시작,2024-09-23T15:41:48+09:00,toss,삼성전자,
불운이,2024-04-22T12:26:27+09:00,toss,삼성전자,
너보니까 짜증난다이수페타시스 살걸 몇달째 이꼬라지냐 국내1위 기업 좋아하네,2025-02-26T09:30:48+09:00,toss,삼성전자,
구매대기 무섭네,2024-10-23T08:45:31+09:00,toss,삼성전자,
이대로만 갑시다,2024-01-03T10:55:11+09:00,toss,삼성전자,
개쓰네,2024-11-11T09:35:10+09:00,toss,삼성전자,
9만 가즈아,2024-07-05T11:17:23+09:00,toss,삼성전자,
2차계엄시 3만전자감,2024-12-08T20:33:19+09:00,toss,삼성전자,
49900 리테스트 가나용,2024-12-20T10:47:35+09:00,toss,삼성전자,
진짜 망했구나,2024-10-10T10:18:24+09:00,toss,삼성전자,
너어,2023-08-11T14:18:05+09:00,toss,삼성전자,
미래성장성으로 본다면 이차전지로 방향을 바꾸는게 나을듯싶네요,2023-08-20T14:24:03+09:00,toss,삼성전자,
오늘도 휴장인가,2025-03-14T12:49:39+09:00,toss,삼성전자,
삼전쵝오,2025-01-17T11:44:26+09:00,toss,삼성전자,
"그물은 세력이다
바다는 기관이다
어부는 외국인이다
물고기는 개인이다",2024-11-14T18:04:41+09:00,toss,삼성전자,
거래량 미쳤네,2024-11-18T09:55:36+09:00,toss,삼성전자,
56400원에서 한방에 6만주 매집  6만주 소각 성공,2024-11-20T11:11:04+09:00,toss,삼성전자,
전재산 사셨겟죠,2024-11-11T14:27:49+09:00,toss,삼성전자,
오늘도 외국인들 파는데 이제 더 팔게 없나 매도세가 평소보다 덜하네,2024-10-18T09:26:43+09:00,toss,삼성전자,
또속아,2025-02-10T11:29:14+09:00,toss,삼성전자,
4만 갈라나,2024-11-11T14:39:19+09:00,toss,삼성전자,
더 떨어져라 낼 상여금 크게 온다,2025-01-23T13:56:46+09:00,toss,삼성전자,
8만전자 9만전자에 들어간 사람들은 삼전이 이러니 개잡주라고 하는겁니다,2024-12-19T15:36:55+09:00,toss,삼성전자,
으쌰라 으쌰,2024-10-08T12:19:07+09:00,toss,삼성전자,
4만 전자가 눈앞이다  외인들 진격해라,2024-11-13T13:11:45+09:00,toss,삼성전자,
버거형들이파네 이러면 나가린데  연속으로 올라간금액이하닉 한번에 올라간 금액보다작네 하,2024-05-03T09:22:31+09:00,toss,삼성전자,
제자리  걸음만  몆시간째냐,2024-10-22T14:31:58+09:00,toss,삼성전자,
점점 내려가다니,2024-11-12T09:20:15+09:00,toss,삼성전자,
이걸 안사 풀매수 했습니다,2024-12-10T20:59:01+09:00,toss,삼성전자,
오늘,2024-09-06T07:14:45+09:00,toss,삼성전자,
