content,timestamp,platform,stock_name,delta_seconds,weight,label,fear_score,greed_score,neutral_score,reason
"님들 저 20살인데요 제가알바로 150모았는데
아빠가 올해 말에 모은돈 전부 삼전에 넣어서 저축 하시라는데 그냥 지금 살까요",2023-06-02 02:56:49+00:00,toss,삼성전자,56988562.0,3.4976234596292785e-287,,0.1,0.1,0.8,고민과 질문의 형태로 중립적 태도가 높음
믿음으로 가는것이여,2024-06-27 01:01:20+00:00,toss,삼성전자,23213091.0,2.0801107928358448e-117,,0.0,0.8,0.2,"믿음과 함께 가는 것은 탐욕의 감정을 나타내며, 과도한 기대나 자신감을 반영함"
외인 종나 팔아대네,2024-11-27 06:00:23+00:00,toss,삼성전자,9975948.0,7.166938898528305e-51,,0.8,0.0,0.2,비속어 사용과 판매 언급으로 공포 비중이 높음
개미다디져야갈듯,2024-11-11 06:43:44+00:00,toss,삼성전자,11355747.0,8.311818762251069e-58,,0.8,0.0,0.2,손실과 부정적 전망 언급으로 공포 비중이 높음
주주들 살릴라고 자사주매입까지 해줬건만 개인은 본전 빨아먹고 다 팔고 튀어버렸네,2024-11-16 10:12:06+00:00,toss,삼성전자,10911245.0,1.4256420081578867e-55,,0.8,0.0,0.2,"손실과 비판적 언급으로 공포 비중이 높으며, 중립적인 설명도 포함됨"
또 퍼니꺼 오르네 미치겠다,2024-10-29 01:43:34+00:00,toss,삼성전자,12496957.0,1.525244675447758e-63,,0.1,0.8,0.1,"오름세 언급으로 탐욕 비중이 높으나, 불만의 표현도 포함됨"
외국인들 진짜 막던지네 뒤없이 던져서 정신없다,2024-09-11 00:58:59+00:00,toss,삼성전자,16646832.0,2.107455182253649e-84,,0.75,0.05,0.2,외국인 투자자의 공격적 매도 언급으로 공포 비중이 높음
실적 발표되었나요,2024-10-07 22:37:50+00:00,toss,삼성전자,14322501.0,1.0165750626408588e-72,,0.0,0.0,1.0,질문 형태로 정보를 요청하는 중립적인 문장
49500,2024-09-04 05:06:20+00:00,toss,삼성전자,17236791.0,2.281897325337272e-87,,0.0,0.0,1.0,숫자만 제시되어 감정 분석이 불가능
갑자기 왜 올라갈까요,2024-10-31 02:28:35+00:00,toss,삼성전자,12321456.0,1.1628005017294703e-62,,0.0,0.0,1.0,질문 형태로 감정 표현 없음
"아니면 항상 삼성 엿먹이는
한국의 블룸버그 일까

httpsnaverme5T4YhMcI",2024-10-15 04:44:50+00:00,toss,삼성전자,13695681.0,1.4384196241748017e-69,,0.0,0.0,1.0,질문 형태와 정보 공유의 목적이 강함
"삼전은 걱정 하지맙시다
어디 동네 구멍가게도 아니고
우리 대한민국 대표 기업입니다
떨어 질 때도 있고 오를 때도 있겠지
저는 지금 삼전보다 비가 와서 
귀향길이 더 걱정이네요
주주님들 귀향길에 안전운전 하시고 
가족들과 추석명절 잘 보내세요",2024-09-13 05:32:47+00:00,toss,삼성전자,16457604.0,1.8833176720462453e-83,,0.1,0.1,0.8,주로 중립적인 관점과 안전운전 및 명절 인사로 중립 비중이 높음
으 시잉이부루,2023-11-27 04:32:47+00:00,toss,삼성전자,41603604.0,7.535876011446069e-210,,0.0,0.0,1.0,감정을 특정할 수 있는 정보가 부족함
오늘은 물타야 하는거죠,2024-10-08 05:23:02+00:00,toss,삼성전자,14298189.0,1.3469302097400821e-72,,0.2,0.3,0.5,"투자 결정 고민으로 중립 비중이 높으나, 추가 매수 의사로 탐욕도 일부 반영"
1년만 참아보세요 50 오릅니다,2025-01-02 04:24:36+00:00,toss,삼성전자,6871295.0,2.89099559684432e-35,,0.1,0.8,0.1,기대감과 자신감 표현으로 탐욕 비중이 높음
돈복사아니라 돈 삭제네,2024-10-24 00:04:44+00:00,toss,삼성전자,12934887.0,9.595323648354362e-66,,0.8,0.0,0.2,"손실 언급으로 공포 비중이 높으며, 특정한 탐욕이나 흥분의 표현 없음"
영차,2024-05-23 03:14:44+00:00,toss,삼성전자,26229087.0,1.4388388611334833e-132,,0.1,0.8,0.1,흥분과 기대를 나타내는 표현으로 탐욕 비중이 높음
"미장 좋다고 딱히 득보는것도 없더니
하아아",2024-02-13 23:59:28+00:00,toss,삼성전자,34794403.0,1.270478484257967e-175,,0.6,0.1,0.3,부정적 감정 표현과 중립적 상황 설명이 혼합됨
2017년이랑 주가가 같은데 갤럭시s8나온 때랑 같음,2024-11-13 02:10:27+00:00,toss,삼성전자,11199344.0,5.080010170338672e-57,,0.0,0.0,1.0,정보 전달 및 비교로 중립 비중이 높음
선반영인가,2024-07-04 04:44:00+00:00,toss,삼성전자,22594931.0,2.6625798168042117e-114,,0.0,0.0,1.0,질문 형태로 감정이 뚜렷하지 않음
야이 씨,2025-01-22 05:01:26+00:00,toss,삼성전자,5141085.0,1.438950180997108e-26,,0.8,0.0,0.2,비속어 사용으로 부정적 감정 표현이 강함
,2023-09-04 00:29:50+00:00,toss,삼성전자,48875781.0,2.1043847714350263e-246,,0.0,0.0,1.0,분석할 수 있는 내용이 없음
64200,2024-09-25 00:02:43+00:00,toss,삼성전자,15440608.0,2.4373137550715347e-78,,0.0,0.0,1.0,숫자만 제시되어 있어 감정을 분석할 수 없음
내일은 이거다,2025-03-13 06:20:27+00:00,toss,삼성전자,816344.0,7.881352601248827e-05,,0.0,0.3,0.7,"구체적인 감정 표현이 없으며, 약간의 기대감을 내포하고 있으나 주로 중립적 태도를 보임"
환율안정되면 다시옵니다,2024-04-16 00:41:49+00:00,toss,삼성전자,29435062.0,1.1040727033339895e-148,,0.1,0.2,0.7,환율 안정에 대한 기대와 재진입 의사 표현으로 중립적 태도가 높음
호재는 찔끔 악재는 5이상,2025-02-05 01:30:46+00:00,toss,삼성전자,3944125.0,1.494971214995254e-20,,0.6,0.1,0.3,"악재에 대한 부각으로 공포 비중이 높으나, 호재 언급으로 중립적 요소도 포함"
바닥 다졌네,2024-11-14 01:22:22+00:00,toss,삼성전자,11115829.0,1.3355416860900973e-56,,0.2,0.6,0.2,"바닥을 다졌다는 표현은 반등을 기대하는 탐욕적 요소가 포함되어 있으나, 부정적 상황 인식도 내포하므로 공포 요소도 일부 포함됨"
이걸 말아올리네,2024-10-10 00:19:05+00:00,toss,삼성전자,14143626.0,8.058695506341296e-72,,0.1,0.8,0.1,말아올리네는 긍정적 기대감이나 흥분을 나타내므로 탐욕 비중이 높음
이야 국장  휴장이라 살았네 휴장 아니였으면 얼마나 내려갔을까,2025-01-27 10:52:50+00:00,toss,삼성전자,4688001.0,2.72582571944128e-24,,0.6,0.0,0.4,"하락에 대한 우려로 공포 비중이 높으나, 휴장으로 인한 안도감이 중립적 요소로 작용"
내일 또 떨어지겠지 557 언제 탈출하냐,2024-11-25 04:51:11+00:00,toss,삼성전자,10152900.0,9.244309462977209e-52,,0.8,0.0,0.2,하락 예상과 탈출 욕구로 공포 비중이 높음
무서워서 어제 탈출 삼또속 무셔,2025-03-20 01:21:08+00:00,toss,삼성전자,229503.0,0.0702085821746724,,0.8,0.0,0.2,"탈출 언급으로 공포 비중이 높으며, 불확실성 표현으로 중립적 요소도 포함"
"또삿다 가즈아

어차피 나스닥 지수를해도 코인을 해도
잃기는 마찬가지다

원화 쓰래기되니깐 해외주식도 메리트없다

예금도 메리트 없고 현금 가지고 잇으면되는데

자꾸 노름한다 그냥 다 물리고 현생살자",2024-10-24 06:32:46+00:00,toss,삼성전자,12911605.0,1.2562842541364377e-65,,0.6,0.1,0.3,"손실과 체념의 언급이 많으나, '가즈아'로 인한 탐욕의 표현도 있으며, 상황 설명으로 중립적인 내용도 포함됨"
전국민의 첫사랑 같은 삼성전자가 이렇게 무너지다니 안타깝습니다,2024-11-13 06:06:02+00:00,toss,삼성전자,11185209.0,5.982944276109445e-57,,0.8,0.0,0.2,삼성전자의 하락에 대한 안타까움으로 공포 비중이 높음
정찰,2024-12-11 03:21:21+00:00,toss,삼성전자,8775890.0,7.71779158355488e-45,,0.0,0.0,1.0,감정이 뚜렷하지 않고 구체적인 정보나 감정 표현이 없음
"긍정적 요인
오전 반등 시도 오전 장에서 삼성전자는 개인 투자자들의 반발 매수세로 인해 반등을 시도했습니다9 이는 최근의 급격한 하락에 대한 반작용으로 볼 수 있습니다
저평가 인식 미래에셋증권은 삼성전자의 목표주가를 8400원으로 제시하며 현재 주가 대비 66의 상승 여력이 있다고 분석했습니다8 이는 현재 주가가 저평가되어 있다는 인식을 반영합니다
기관 매수 오전 장에서 기관 투자자들이 소규모지만 순매수를 보였습니다9 이는 기관들이 현재 주가 수준에서 매력을 느끼고 있음을 시사합니다

부정적 요인
나스닥 약세 전날 나스닥 지수가 하락했고 특히 반도체 관련 주들이 약세를 보였습니다9 이는 글로벌 기술주 투자 심리에 부정적 영향을 줄 수 있습니다
외국인 매도 지속 외국인 투자자들의 매도세가 지속되고 있어 주가에 하방 압력을 가하고 있습니다29
미중 반도체 갈등 미국과 중국 간의 반도체 관련 분쟁이 격화되고 있어 반도체 업종 전반에 불확실성을 높이고 있습니다9
HBM3E 납품 불확실성 엔비디아에 대한 HBM3E 납품 지연 우려가 여전히 존재합니다

종합 전망
오늘 오후 삼성전자 주가는 상승과 하락 요인이 혼재되어 있어 변동성이 클 것으로 예상됩니다 단기적으로는 외국인 매도세와 글로벌 반도체 업종 불확실성으로 인해 하방 압력이 지속될 가능성이 높습니다 그러나 현재 주가가 4년 5개월 만의 최저점에 근접해 있어 추가 하락 폭은 제한적일 수 있으며 개인과 기관의 저가 매수세가 유입될 경우 반등을 시도할 수 있습니다
결론적으로 오후 장에서는 소폭 하락 후 박스권 등락을 보일 가능성이 높지만 외국인 수급 동향과 글로벌 증시 흐름에 따라 변동 폭이 커질 수 있으므로 주의 깊은 관찰이 필요할 것 같습니다",2024-11-14 04:02:16+00:00,toss,삼성전자,11106235.0,1.4923896595359097e-56,,0.45,0.25,0.3,"부정적 요인과 긍정적 요인이 혼재되어 있으나, 전체적으로 중립적인 분석과 함께 부정적 요인에 대한 우려가 다소 더 강조됨"
"파란색지겨워 
빠져나올수도 없고",2025-01-24 04:57:44+00:00,toss,삼성전자,4968507.0,1.0605199103034054e-25,,0.8,0.0,0.2,체념과 빠져나올 수 없음의 표현으로 공포 비중이 높음
"찔금오르는분위기 더만 
기관이 떨어뜨렸나",2024-04-08 08:43:12+00:00,toss,삼성전자,30097379.0,5.173969317492942e-152,,0.2,0.3,0.5,"기관이 떨어뜨렸나는 공포 요소이나, 찔금오르는분위기는 탐욕 요소를 포함하며, 전체적으로 중립적인 관망의 태도를 보임"
하이닉스는 지금 차트상 매수시점이지만 삼성전자는 강력한 매도시점입니다,2024-03-24 21:10:17+00:00,toss,삼성전자,31348554.0,2.659022520993733e-158,,0.3,0.3,0.4,"매수와 매도 포인트 언급으로 탐욕과 공포가 혼재되어 있으나, 전체적으로 중립적 분석의 성격이 강함"
외인 기관 들어오는데 개미가 팡팡 털어주넹,2024-09-27 00:48:46+00:00,toss,삼성전자,15265045.0,1.859468299671234e-77,,0.2,0.3,0.5,"외인과 기관의 매수에 대한 언급이 있으나, 개미의 매도를 지적하며 중립적 관찰의 성격이 강함"
지금살까요내일살까요,2024-09-09 03:10:43+00:00,toss,삼성전자,16811728.0,3.1253545079827067e-85,,0.0,0.0,1.0,구체적인 감정 표현 없이 질문 형태로 정보를 요청함
7만에 구매해서 용돈 벌어 갑니다요,2023-09-14 01:47:29+00:00,toss,삼성전자,48007122.0,4.892025319213363e-242,,0.1,0.8,0.1,수익 실현 언급으로 탐욕 비중이 높음
"이거 느낌이 엔비디아 HBM 승인 날 거 같네 소식 개 빠른 외국인들인데

와우",2024-10-23 04:51:48+00:00,toss,삼성전자,13004063.0,4.3086632779382096e-66,,0.0,0.8,0.2,기대감과 흥분을 나타내는 표현으로 탐욕 비중이 높음
"회사에서도 물리고
주식도 물리고
코인도 물리고
즐건 연휴 보낼수 있을까",2024-12-20 00:28:02+00:00,toss,삼성전자,8008689.0,5.544625557303438e-41,,0.8,0.0,0.2,"손실과 부정적 상황 언급으로 공포 비중이 높으며, 연휴에 대한 고민으로 중립적 비중도 존재"
얼마까지  떨어 질까요초보라 많이 는 안했는뎅 우짜지요,2024-09-10 02:08:03+00:00,toss,삼성전자,16729088.0,8.133807985410425e-85,,0.7,0.0,0.3,"손실에 대한 우려와 초보 투자자의 불확실성으로 공포 비중이 높으나, 질문 형태로 중립적 태도도 일부 포함됨"
,2024-11-18 06:27:33+00:00,toss,삼성전자,10751918.0,9.013151101758863e-55,,0.0,0.0,1.0,문장이 제공되지 않음
내릴려면 시원하게 내려라 그냥,2024-08-06 02:28:31+00:00,toss,삼성전자,19751860.0,5.201871988872675e-100,,0.8,0.0,0.2,시장 하락에 대한 불만과 체념의 표현으로 공포 비중이 높음
다른 쓸곳이 생각보다 많아서 파란색일때촴내,2024-10-16 06:59:12+00:00,toss,삼성전자,13601219.0,4.2924394722961367e-69,,0.0,0.0,1.0,"감정이 뚜렷하지 않고, 구체적인 매매 의사 결정이나 시장 전망을 언급하지 않음"
삼전이 못오르는 이유,2025-02-14 02:34:51+00:00,toss,삼성전자,3162680.0,1.2665148242825088e-16,,0.0,0.0,1.0,"질문 형태로 정보를 요청하며, 특정 감정을 직접적으로 표현하지 않음"
후,2024-02-22 07:39:29+00:00,toss,삼성전자,34075602.0,5.21268109156853e-172,,0.0,0.0,1.0,단어만으로는 감정을 명확하게 판단하기 어려움
"삼성 주주 대부분이 미장 한두 개 씩 다
하는 데 여기와서 미장 하라는 얘들은 뭐야 지들만 미장하는 줄 알고 착각 하네
토스 말고 삼성증권 동양증권 나눠서 해외주식 하지 토스가 다라고 생각 하나
벼도 익으면 머리를 숙이는 데",2024-11-08 04:56:43+00:00,toss,삼성전자,11621368.0,3.8418207680737123e-59,,0.1,0.1,0.8,대부분의 내용이 정보 공유와 의견 제시로 중립적 태도가 뚜렷함
지수엄청오르는데 주가 찔금 오르네,2024-12-10 02:47:03+00:00,toss,삼성전자,8864348.0,2.772387367033672e-45,,0.2,0.3,0.5,"지수 상승에 대한 기대감과 주가 상승에 대한 불만이 혼재되어 있으나, 강한 감정 표현보다는 상황 설명에 더 가까움"
바람앞에 등불 신세가 이런것이더냐,2024-12-03 23:59:28+00:00,toss,삼성전자,9392803.0,6.117091745096901e-48,,0.8,0.0,0.2,불안정함과 체념의 표현으로 공포 비중이 높음
결국엔 꼴랑 9만원 먹고 가네  이제 놓아줄란다 기회가 되면 다시 보자,2023-09-05 03:24:26+00:00,toss,삼성전자,48778905.0,6.457699593594276e-246,,0.3,0.1,0.6,소소한 이득과 함께 다음 기회를 바라보는 중립적 태도가 강함
믿고 있었다,2025-02-04 01:32:05+00:00,toss,삼성전자,4030446.0,5.504722704416039e-21,,0.1,0.6,0.3,"자신감의 표현으로 탐욕 비중이 높으나, 확신이 없는 표현으로 중립적 요소도 포함"
와안사주네요추석때까지 빠질 것 같은데에휴,2024-08-26 01:25:39+00:00,toss,삼성전자,18027632.0,2.41595659510756e-91,,0.8,0.0,0.2,손실 예상과 부정적인 감정 표현으로 공포 비중이 높음
삼전 주52시간 유연제 도입 건의,2025-02-04 01:09:00+00:00,toss,삼성전자,4031831.0,5.417184983150905e-21,,0.0,0.0,1.0,감정이 뚜렷하지 않고 정보 전달의 성격이 강함
보통은 이러다 부러지더라고,2024-08-07 05:30:58+00:00,toss,삼성전자,19654513.0,1.6050178123514116e-99,,0.8,0.0,0.2,부정적 전망 언급으로 공포 비중이 높음
이제 9만전자가요,2024-03-28 05:31:31+00:00,toss,삼성전자,31059280.0,7.564393654884184e-157,,0.0,0.0,1.0,"감정이 뚜렷하지 않고, 정보 전달의 성격이 강함"
국장 1등주가 하루 등락폭이 4 넘냉  개잡주 스럽노,2024-12-17 02:12:48+00:00,toss,삼성전자,8261603.0,2.9688326047076045e-42,,0.8,0.0,0.2,"부정적인 단어 사용으로 공포 비중이 높으며, 등락폭 언급으로 약간의 중립적 요소 포함"
구조조정,2024-09-30 00:42:31+00:00,toss,삼성전자,15006220.0,3.718666795326883e-76,,0.6,0.1,0.3,"구조조정은 불확실성을 내포하며, 일부는 부정적 결과를 우려할 수 있으나, 중립적 관점에서는 변화의 기대감 또는 관망의 태도를 나타낼 수 있음"
3만으로  삼성 가자,2024-10-23 00:19:00+00:00,toss,삼성전자,13020431.0,3.565068496323436e-66,,0.0,0.9,0.1,흥분과 공격적 매수 심리를 나타내는 언급으로 탐욕 비중이 높음
야,2024-03-11 00:38:55+00:00,toss,삼성전자,32545636.0,2.55576961933273e-164,,0.0,0.0,1.0,짧고 모호한 표현으로 감정 분석 불가
분할매수 1,2024-01-10 01:10:03+00:00,toss,삼성전자,37814168.0,8.41294238639649e-191,,0.0,0.0,1.0,분할 매수는 전략적 접근으로 중립적 태도를 나타냄
httpsnavermeFUh5TZY2,2024-11-15 09:23:47+00:00,toss,삼성전자,11000544.0,5.071588573108725e-56,,0.0,0.0,1.0,"제공된 내용이 실제 주식 커뮤니티 댓글이 아니며, 감정 분석 대상이 아님"
난 빨간불인데,2024-09-12 06:32:23+00:00,toss,삼성전자,16540428.0,7.2211117468642865e-84,,0.8,0.0,0.2,"빨간불은 손실을 의미하여 공포 감정이 높으며, 구체적인 행동 계획이나 탐욕의 표현이 없음"
배당모아서 애니플러스A310200  살려고,2024-09-09 00:30:09+00:00,toss,삼성전자,16821362.0,2.795589759898726e-85,,0.0,0.0,1.0,구체적인 감정 표현 없이 정보 전달의 성격이 강함
미련없이 팔았었는데 왜 다시 샀을까,2024-09-05 05:19:00+00:00,toss,삼성전자,17149631.0,6.257642729703373e-87,,0.6,0.1,0.3,"후회하는 감정 표현으로 공포 비중이 높으나, 재매수 결정에 대한 고민으로 중립 비중도 일부 존재"
"남들 작년부터 삼전 욕할때 꿋꿋이 무시하고 저점에서 주워서 사팔사팔 했으면 승리자네요 
모두들 건투하시길",2025-03-20 11:54:09+00:00,toss,삼성전자,191522.0,0.1089692207777701,,0.1,0.6,0.3,"저점 매수와 이익 실현 언급으로 탐욕 비중이 높으며, 건투 바람으로 중립적 요소 포함"
"당분간 오르긴 힘들듯 하네요
차트도 그렇고 기술력도 그렇고
크게는 환율도 그렇고
계속 바닥 다진다는 생각으로
떨어지면 줍줍한다 생각하시고
가는게 편할듯
Hbm4올해안에 성공하길 바래야지요",2025-01-17 12:37:10+00:00,toss,삼성전자,5545741.0,1.330514186888514e-28,,0.6,0.1,0.3,"하락 예상과 바닥 다지기 언급으로 공포 비중이 높으나, 성공을 바라는 희망적 언급으로 탐욕과 중립도 일부 포함"
httpsnavermeFVByKgxp,2023-12-19 00:23:38+00:00,toss,삼성전자,39717753.0,2.2723245106046505e-200,,0.0,0.0,1.0,제공된 문장에는 감정을 분석할 수 있는 정보가 없음
꾸준히 모아볼랍니다,2024-07-12 06:10:46+00:00,toss,삼성전자,21898525.0,8.429983876479987e-111,,0.0,0.2,0.8,장기적인 투자 의지 표현으로 중립적이며 약간의 탐욕을 포함
"우워어어 스트레스
너라도 보면서 맘을 가라앉히쟈  어제 팔았어야했어어",2024-08-08 01:29:10+00:00,toss,삼성전자,19582621.0,3.688493790599102e-99,,0.8,0.0,0.2,스트레스와 후회의 언급으로 공포 비중이 높음
httpsnnewsnavercomarticle014005307549sid101,2025-02-12 11:37:56+00:00,toss,삼성전자,3302895.0,2.4992612595083385e-17,,0.0,0.0,1.0,제공된 문장에는 감정을 나타내는 단어나 문구가 없으므로 중립으로 분류
