content,timestamp,platform,stock_name,delta_seconds,weight,label,fear_score,greed_score,neutral_score,reason
오늘도 한 천억팔듯,2025-01-20 04:56:49+00:00,toss,삼성전자,5314162.0,1.9411738767886822e-27,,0.1,0.8,0.1,큰 금액 언급으로 탐욕 비중이 높음
빠른 탈주한 나 칭찬해,2024-10-24 07:04:39+00:00,toss,삼성전자,12909692.0,1.2844101209812269e-65,,0.2,0.1,0.7,"자신의 결정에 대한 긍정적 평가가 있으나, 명확한 탐욕이나 공포의 감정보다는 중립적인 상황 설명에 가까움"
"더 꼬이지 말것
4년전도 10만전자 간다해놓고
목전앞에서 미끄러져 
여태 헤맸슴
그때와 지금 분위기가 엇비슷

꼬이면 몇년동안 답없으니
투자엔 정말 신중해야

국장은
너무 위험",2024-07-08 23:02:24+00:00,toss,삼성전자,22183427.0,3.117100056474046e-112,,0.8,0.0,0.2,과거의 손실 경험과 불확실성 언급으로 공포 비중이 높음
61층 살려주세요,2024-12-30 00:13:30+00:00,toss,삼성전자,7145561.0,1.20902111094216e-36,,0.8,0.0,0.2,도움 요청과 함께 특정 가격대에서의 부정적 상황 언급으로 공포 비중이 높음
"입주
미래가치성",2024-06-14 04:08:35+00:00,toss,삼성전자,24325056.0,5.354655868598062e-123,,0.0,0.0,1.0,"감정이 뚜렷하지 않고, 정보 전달의 성격이 강함"
그래도 훅 떨구지 않아서 좋다,2025-03-17 01:01:05+00:00,toss,삼성전자,489906.0,0.0034471470456555,,0.2,0.1,0.7,부정적인 상황에 대한 긍정적 평가와 직접적인 감정 표현이 없어 중립 비중이 높음
최저가 알람 보고 왔으면 개추,2024-09-30 05:01:33+00:00,toss,삼성전자,14990678.0,4.4515372009994764e-76,,0.1,0.8,0.1,"최저가 알람을 보고 온 것은 투자 기회를 찾는 탐욕적인 행동으로 볼 수 있으며, '개추'는 긍정적인 기대감을 표현함"
"httpsnowdaytistorycomm155
테슬라가 결국은 삼성을 찾지 않을까요 저는 믿어봅니다 양사의 관계를 찾아봤슴다 가볍게 읽어주시면 감사하겠슴다",2025-03-18 13:26:03+00:00,toss,삼성전자,358808.0,0.0157192316504983,,0.0,0.3,0.7,희망적인 기대와 정보 공유의 성격이 강함
오늘 대하락장  지옥불 열립니다,2025-01-07 17:15:52+00:00,toss,삼성전자,6393019.0,7.330418481220116e-33,,0.9,0.0,0.1,대하락장과 지옥불 열립니다는 강한 부정적 감정을 표현하여 공포 비중이 매우 높음
진짜 머임  해도해도 너무하네 두산에너빌리티 보다 더 하내,2025-01-21 00:54:21+00:00,toss,삼성전자,5242310.0,4.45894972922592e-27,,0.8,0.0,0.2,부정적 감정 표현과 비교를 통한 불만족으로 공포 비중이 높음
"58500원 오면 매수시작할까하는데 어떤가요
외인 파는 꼴 보니깐 더 떨어질것같긴해서요",2024-10-10 01:23:38+00:00,toss,삼성전자,14139753.0,8.428156665487664e-72,,0.4,0.1,0.5,떨어질 것 같다는 우려와 매수 고민으로 공포와 중립이 혼재됨
httpsyoutube9sNpIaJej2osixFDiotqvpLSPBurU,2024-10-23 06:38:44+00:00,toss,삼성전자,12997647.0,4.6408009549404025e-66,,0.0,0.0,1.0,감정과 관련된 내용이 없음
"코데즈컴바인A04770 
형님들 여기 호가창 고속도로좀 내주세요",2024-08-05 01:04:49+00:00,toss,삼성전자,19843282.0,1.8056011052851084e-100,,0.0,0.2,0.8,구체적인 감정 표현 없이 정보 요청의 성격이 강함
나도 내가 소름 돋는다 우찌 떨어질거 예상하고 주워담지 한두번도 아니고,2024-05-29 02:16:44+00:00,toss,삼성전자,25714167.0,5.575536122061716e-130,,0.3,0.6,0.1,떨어질 것을 예상하고 주식을 매수하는 행동에서 탐욕의 비중이 높음
,2024-03-13 00:36:30+00:00,toss,삼성전자,32372981.0,1.8853058557630977e-163,,0.0,0.0,1.0,분석할 수 있는 유효한 문장이 제공되지 않음
아니 왜이렇게 떨어지냨,2024-11-12 00:32:26+00:00,toss,삼성전자,11291625.0,1.7458580150760606e-57,,0.8,0.0,0.2,하락에 대한 불만과 놀람의 표현으로 공포 비중이 높음
,2023-11-06 02:31:35+00:00,toss,삼성전자,43425276.0,5.252868217609463e-219,,0.0,0.0,1.0,분석할 수 있는 내용이 없음
58천까지 떨어졌네,2024-10-10 11:01:44+00:00,toss,삼성전자,14105067.0,1.259168175530542e-71,,0.8,0.0,0.2,가격 하락 언급으로 공포 비중이 높음
"5900 최대 고비다
쳐맞고 ko 될지
뚫고 6만 갈지
내돈 내놔",2025-03-19 00:53:07+00:00,toss,삼성전자,317584.0,0.0253306351381532,,0.4,0.3,0.3,"고비와 ko 언급으로 공포가 있으나, 6만 갈지에 대한 기대로 탐욕도 존재. 내돈 내놔는 감정적 표현이지만 구체적 방향성은 제시하지 않아 중립적 해석 가능."
트럼프인가 헤리스인가,2024-11-05 11:53:05+00:00,toss,삼성전자,11855586.0,2.554036436841765e-60,,0.0,0.0,1.0,"감정이 뚜렷하지 않고, 질문 형태로 중립적 태도를 보임"
하이닉스 03배 레버리지입니다,2025-02-05 00:55:52+00:00,toss,삼성전자,3946219.0,1.45917446571831e-20,,0.0,0.0,1.0,감정 표현 없이 정보 전달의 성격이 강함
버텨줘 화이팅,2024-01-09 04:55:00+00:00,toss,삼성전자,37887071.0,3.618235797034236e-191,,0.0,0.8,0.2,응원과 긍정적인 말로 탐욕 비중이 높음
자 자 내일 아침 달까지 가볼까용,2024-04-15 10:10:31+00:00,toss,삼성전자,29487340.0,6.02864001432312e-149,,0.0,0.9,0.1,기대감과 흥분을 나타내는 표현으로 탐욕 비중이 높음
매수 진입,2024-11-29 00:44:34+00:00,toss,삼성전자,9822097.0,4.252794979252573e-50,,0.0,0.8,0.2,"매수 진입은 공격적 매수 심리를 나타내며, 탐욕의 비중이 높음"
우주선 개발을,2023-09-01 09:01:57+00:00,toss,삼성전자,49104254.0,1.495177339252309e-247,,0.0,0.0,1.0,감정이 뚜렷하지 않고 정보 전달의 성격이 강함
너무하네,2025-02-14 07:33:20+00:00,toss,삼성전자,3144771.0,1.5582275476458954e-16,,0.6,0.1,0.3,부정적 감정 표현으로 공포 비중이 높음
"메타 떡락할때 저커버그는 기자회견장에서 살려달라고 닭똥같은 눈물을 흘리며 울었다
삼성전자도 그러아 한국이지미안",2024-11-13 00:40:51+00:00,toss,삼성전자,11204720.0,4.7735537162371166e-57,,0.8,0.0,0.2,손실과 부정적 감정의 표현으로 공포 비중이 높음
결국 개미는 털리고 8만 후반까지 견디는 자는 이깁니다 족히 8만 후반대까지는 갑니다,2024-04-01 06:56:43+00:00,toss,삼성전자,30708568.0,4.381752126749334e-155,,0.3,0.6,0.1,"기대감과 자신감이 높으나, 일부 부정적인 언급도 포함되어 있음"
미쳤넹 삼전,2025-02-19 00:19:31+00:00,toss,삼성전자,2738800.0,1.711067128864348e-14,,0.1,0.8,0.1,흥분이나 과도한 기대를 나타내는 표현으로 탐욕 비중이 높음
크뤽미슈,2024-06-24 08:58:50+00:00,toss,삼성전자,23443641.0,1.442825686757964e-118,,0.0,0.0,1.0,불명확한 문장으로 중립 비중이 높음
54층 가자,2024-11-06 03:48:24+00:00,toss,삼성전자,11798267.0,4.9584310787917604e-60,,0.0,0.9,0.1,흥분과 과도한 기대를 나타내는 표현으로 탐욕 비중이 높음
아재용옵 뭐라도 해봐,2024-11-12 00:56:37+00:00,toss,삼성전자,11290174.0,1.7754255052659507e-57,,0.0,0.0,1.0,"질문 형태로, 감정이 뚜렷하지 않고 정보를 요청하는 중립적 태도"
올라가자,2024-12-12 04:18:24+00:00,toss,삼성전자,8686067.0,2.1826968979593266e-44,,0.0,0.9,0.1,흥분과 자신감을 나타내는 표현으로 탐욕 비중이 높음
댔다,2024-09-30 00:34:24+00:00,toss,삼성전자,15006707.0,3.697765216465618e-76,,0.0,0.0,1.0,단어의 의미가 명확하지 않아 중립으로 판단
국장을 왜하는거지 비트코인이 더 안정적으로 수익 주고 잇는거 알지,2024-11-18 02:36:08+00:00,toss,삼성전자,10765803.0,7.675080068399629e-55,,0.1,0.4,0.5,"비트코인에 대한 긍정적 언급으로 탐욕 비중이 있으나, 주로 질문 형태로 중립적 태도를 보임"
와 여긴 뭐 대놓고 단타하라고 하네요,2023-08-03 03:47:33+00:00,toss,삼성전자,51628718.0,3.0572557411632153e-260,,0.1,0.6,0.3,"단타를 유도하는 말로 탐욕의 기대감이 높으나, 중립적인 관찰 또한 포함"
상방 하방 어쩌고 하는데 그냥 외국인이 끝도 없이 던지면 다 뭔상관이야,2024-12-16 05:05:58+00:00,toss,삼성전자,8337613.0,1.2317346282808953e-42,,0.6,0.05,0.35,"외국인의 지속적인 매도 언급으로 공포 비중이 높으나, 상황에 대한 분석과 중립적 관점도 일부 포함됨"
"바닥 5300 예상
구매대기 중",2024-10-25 03:19:11+00:00,toss,삼성전자,12836820.0,2.9853753641044185e-65,,0.0,0.5,0.5,구매 대기 중이라는 표현으로 탐욕과 중립의 비중이 각각 높음
목표가 10만원이라매,2023-06-23 02:20:49+00:00,toss,삼성전자,55176322.0,4.4988323682357264e-278,,0.0,0.6,0.4,"목표가 설정으로 탐욕 비중이 높으나, 구체적인 감정 표현이 없어 중립적 요소도 일부 포함됨"
주주도 아닌사람들은 왜 어슬렁거리면서 팔아야하네마네 난리얌,2024-07-04 04:05:08+00:00,toss,삼성전자,22597263.0,2.591675993030984e-114,,0.2,0.1,0.7,"감정이 뚜렷하지 않고, 주로 관망 또는 질문의 태도를 보임"
"날 잡아가라

숨막힌다",2024-08-15 11:10:07+00:00,toss,삼성전자,18942964.0,6.055097073961738e-96,,0.8,0.0,0.2,숨막힌다는 표현으로 인해 부정적 감정인 공포가 높게 나타남
금투세 개미들에겐 뭐 있으나 마나 뭘 따야지,2024-10-30 08:39:59+00:00,toss,삼성전자,12385572.0,5.536336945229168e-63,,0.1,0.1,0.8,불확실성과 고민의 표현으로 중립 비중이 높음
6만 갑니다,2024-10-31 02:11:38+00:00,toss,삼성전자,12322473.0,1.1491936101555614e-62,,0.1,0.8,0.1,기대감과 자신감을 나타내는 표현으로 탐욕 비중이 높음
이번달 언제까지 사면 내년 1분기 배당금 받을수 있는건가요,2024-12-18 02:36:47+00:00,toss,삼성전자,8173764.0,8.205657913186271e-42,,0.0,0.0,1.0,정보를 요청하는 중립적인 질문
호가창 저거 뭐냐  씁,2024-10-22 22:43:02+00:00,toss,삼성전자,13026189.0,3.335223683785169e-66,,0.2,0.0,0.8,"질문과 혼란을 표현하고 있으나, 구체적인 부정 감정이나 탐욕을 나타내지 않음"
내려가면 다시 올라오겠지,2024-11-12 01:12:08+00:00,toss,삼성전자,11289243.0,1.7946599811223414e-57,,0.2,0.4,0.4,"하락에 대한 언급이 있으나, 다시 상승할 것이라는 기대감 표현으로 탐욕과 중립의 비중이 높음"
25년 5만원으로 끝낼꺼 아니지,2025-02-17 07:44:02+00:00,toss,삼성전자,2884929.0,3.153126342936423e-15,,0.1,0.6,0.3,기대감과 질문의 혼합으로 탐욕 비중이 높으나 중립적 요소도 존재
삼전은가망없씀가면갈수록인텔꼴남,2023-07-25 07:44:09+00:00,toss,삼성전자,52392122.0,4.4467061207045805e-264,,0.8,0.0,0.2,비관적인 표현과 부정적 비교로 공포 비중이 높음
아무리그래도 6만원에서 5만원까지 내렸는데 당연히 다시 6만원 회귀해야 맞는거지 그리고 코스피 500은 욕심이고 2700까진 맞춰놓자,2024-12-15 05:07:09+00:00,toss,삼성전자,8423942.0,4.535023634092337e-43,,0.2,0.5,0.3,"회귀 기대와 목표 설정으로 탐욕 비중이 높으나, 손실 언급으로 공포도 일부 포함"
"삼성은 이것도 저것도 아님
낸드는 중국에서 디램도 어설프고
이후 기술력도 하이닉스에 안되니 
지금보다 더 내려갈듯 합니다",2025-03-05 05:09:40+00:00,toss,삼성전자,1511791.0,2.517080568648912e-08,,0.8,0.0,0.2,기술력 부족과 하락 예상으로 공포 비중이 높음
"일단 분할매도
가보자",2025-02-19 00:18:23+00:00,toss,삼성전자,2738868.0,1.7097209854629153e-14,,0.0,0.3,0.7,분할 매도 전략 언급으로 중립적인 태도와 약간의 탐욕이 섞여 있음
니넨 몇대맞아야 정신차릴래,2024-10-24 00:21:41+00:00,toss,삼성전자,12933870.0,9.70893594774956e-66,,0.8,0.0,0.2,공격적 언사와 부정적 감정 표현으로 공포 비중이 높음
7100원에 500주,2024-01-17 03:03:26+00:00,toss,삼성전자,37202565.0,9.981710089773114e-188,,0.0,0.0,1.0,"감정이 뚜렷하지 않고, 정보 전달의 성격이 강함"
이걸와버리네,2024-11-14 07:36:13+00:00,toss,삼성전자,11093398.0,1.7314427534371813e-56,,0.0,0.0,1.0,구체적인 감정 표현이 없어 중립으로 판단
,2024-11-15 00:12:10+00:00,toss,삼성전자,11033641.0,3.457642390972923e-56,,0.0,0.0,1.0,분석할 수 있는 내용이 없음
오늘도 하락 합니다,2024-11-14 07:06:24+00:00,toss,삼성전자,11095187.0,1.695960087811601e-56,,0.8,0.0,0.2,하락 언급으로 공포 비중이 높음
평단이 너무 높은데 지금이라도 물 타는게 나을까요 아님 더 떨어질라나,2025-01-08 06:23:54+00:00,toss,삼성전자,6345737.0,1.2670519251032437e-32,,0.4,0.1,0.5,"고민과 불확실성 표현으로 중립 비중이 높으나, 손실 가능성 언급으로 공포도 일부 포함"
유리천장,2024-10-28 04:32:44+00:00,toss,삼성전자,12573207.0,6.310511814754589e-64,,0.0,0.0,1.0,유리천장은 감정과 직접적인 연관이 없는 용어로 중립적인 표현
"전 삶의 목적을 내가 산 주식 양전될때까지 물타서 양봉될때 희열감이 있더라고요
그때까지 꾸준히 모아갑니다",2024-10-02 01:50:21+00:00,toss,삼성전자,14829350.0,2.8802773862586756e-75,,0.1,0.8,0.1,흥분과 자신감의 표현으로 탐욕 비중이 높음
꺅,2023-05-26 03:08:59+00:00,toss,삼성전자,57592632.0,3.2164815615162004e-290,,0.1,0.8,0.1,흥분을 나타내는 감탄사로 탐욕 비중이 높음
10퍼센트는 먹을거야,2025-02-03 05:54:07+00:00,toss,삼성전자,4101124.0,2.4292291624069748e-21,,0.0,0.9,0.1,기대감과 자신감의 표현으로 탐욕 비중이 높음
실환가,2024-11-13 04:23:58+00:00,toss,삼성전자,11191333.0,5.573555446476225e-57,,0.8,0.0,0.2,비속어 사용으로 부정적 감정 표현이 강함
개인적으로 25002550까지 내렸다 반등나올듯,2024-09-06 02:01:57+00:00,toss,삼성전자,17075054.0,1.4834614620253709e-86,,0.2,0.3,0.5,"반등에 대한 기대감이 있으나, 하락에 대한 언급도 있어 중립적인 태도가 더 높게 나타남"
나인테크A267320,2025-02-12 02:22:26+00:00,toss,삼성전자,3336225.0,1.6993253224148053e-17,,0.0,0.0,1.0,"특정 감정을 유발하는 단어가 없으며, 주식 종목 코드만 언급됨"
"이딴 국내주식 뭐하러함

여기 장투할바에 급등주하나 물여서 먹으면 장투하는거 바로먹는데",2024-11-14 20:10:26+00:00,toss,삼성전자,11048145.0,2.923310177232415e-56,,0.2,0.7,0.1,급등주에 대한 기대감으로 탐욕 비중이 높음
"대공황이다
망했어",2024-10-25 04:56:55+00:00,toss,삼성전자,12830956.0,3.195028025379446e-65,,0.9,0.0,0.1,"대공황, 망했어 등의 표현으로 공포 감정이 매우 높음"
이건희 회장이 살아 돌아와서 싸대기때려도 할말이 없을듯,2024-10-25 00:16:20+00:00,toss,삼성전자,12847791.0,2.6293753865920256e-65,,0.8,0.0,0.2,비속어 사용과 부정적 상황 언급으로 공포 비중이 높음
우리 삼성 연말까지 7만은찍자,2024-11-12 08:00:44+00:00,toss,삼성전자,11264727.0,2.3834894715689561e-57,,0.1,0.8,0.1,기대감과 자신감의 표현으로 탐욕 비중이 높음
Smx로 오세요,2025-01-06 06:37:29+00:00,toss,삼성전자,6517722.0,1.7310200284561412e-33,,0.0,0.8,0.2,투자를 권유하는 말로 탐욕 비중이 높음
이재용이 자사주 매입이 아니라 비트코인 샀으면 좀 올랐을까내kb증권 20퍼던데,2024-11-21 03:53:23+00:00,toss,삼성전자,10501968.0,1.626538883895162e-53,,0.1,0.2,0.7,비트코인에 대한 기대와 정보 전달로 중립 비중이 높음
다음에 봐요,2024-07-08 05:54:56+00:00,toss,삼성전자,22245075.0,1.5271214864829803e-112,,0.0,0.0,1.0,"감정이 뚜렷하지 않고, 구체적인 주식 시장에 대한 언급이 없음"
기분이 어떰 5분남았는데,2024-12-03 23:54:10+00:00,toss,삼성전자,9393121.0,6.094618830864441e-48,,0.1,0.1,0.8,구체적인 감정 표현 없이 시간에 대한 언급으로 중립 비중이 높음
"삼전 옛날에 개인이 외국인 이긴적도 잇는녀석이라
한국인 돈마늠 리플 시총이 하이닉스 재끼는게 한국인임",2024-12-20 06:26:55+00:00,toss,삼성전자,7987156.0,7.113921419506051e-41,,0.1,0.3,0.6,"과거의 성과 언급과 한국인의 성취를 언급하며 탐욕적 기대를 암시하지만, 주로 정보 전달의 성격이 강함"
보유  인증,2024-10-11 02:17:08+00:00,toss,삼성전자,14050143.0,2.377728854438804e-71,,0.0,0.0,1.0,감정이 뚜렷하지 않고 정보 전달의 성격이 강함
남은듯,2025-02-13 00:31:22+00:00,toss,삼성전자,3256489.0,4.2763578320565e-17,,0.0,0.0,1.0,"명확한 감정 표현이 없으며, 정보 전달의 성격이 강함"
배당 언제줘,2025-02-25 00:12:23+00:00,toss,삼성전자,2220828.0,6.868826923431308e-12,,0.0,0.0,1.0,질문 형태로 정보를 요청하는 중립적 태도
아직도 파란불이지만 소신껏 추매합니다,2024-11-18 00:54:46+00:00,toss,삼성전자,10771885.0,7.153381680950034e-55,,0.1,0.6,0.3,"추가 매수 의사 표현으로 탐욕 비중이 높으나, 여전히 조심스러운 태도로 중립과 공포도 일부 포함"
이시간만되면종가가 너무 궁금해짐,2024-09-12 06:24:35+00:00,toss,삼성전자,16540896.0,7.1821031352687885e-84,,0.0,0.0,1.0,질문이나 궁금증을 표현하는 중립적 태도
재드레곤형아 올라와줘,2024-10-22 09:18:14+00:00,toss,삼성전자,13074477.0,1.9072279634576216e-66,,0.0,0.8,0.2,상승을 바라는 기대감으로 탐욕 비중이 높음
제발 삼성전자A005930,2024-04-04 08:47:47+00:00,toss,삼성전자,30442704.0,9.5066657454132e-154,,0.0,0.0,1.0,명확한 감정 표현 없이 종목명만 언급
"내려가면 손주주면되고
올라가면 내가 먹고",2024-11-18 01:15:18+00:00,toss,삼성전자,10770653.0,7.256114309831251e-55,,0.3,0.3,0.4,"손실 가능성과 이득 가능성 모두 언급되었으나, 결정적인 감정 표현이 없어 중립 비중이 높음"
오늘 나름 선방 중인거 봐선 오를거 같은데,2023-06-08 06:02:16+00:00,toss,삼성전자,56459035.0,1.6049830079328888e-284,,0.1,0.6,0.3,기대감과 긍정적 전망으로 탐욕 비중이 높음
삼성전자 밸류업지수에 편입되었네요 맥쿼리가 안될거라더니,2024-09-24 07:05:48+00:00,toss,삼성전자,15501623.0,1.202862801069875e-78,,0.0,0.3,0.7,긍정적인 정보 전달과 함께 예상을 뒤엎는 결과 언급으로 중립적 비중이 높으나 약간의 기대감 표현
